response_id,submitted_at,language,anonymity,respondent_types,may-3-9,may-10-16,may-17-23,may-24-30,may-31-jun-6,jun-7-13,jun-14-20,jun-21-27,jun-28-jul-4,jul-5-11,sep-6-12,sep-13-19,sep-20-26,sep-27-oct-3,oct-4-10,oct-11-17,comment
a712f51e-bf5e-453d-875e-65303064bcbd,2026-08-31T12:54:15Z,es,Identified,want-to-come|other-burns,cannot,cannot,cannot,cannot,cannot,cannot,cannot,event,event,event,cannot,cannot,cannot,cannot,cannot,cannot,
c2a07903-595f-49c7-aecd-87c2cff04d1d,2026-08-31T13:05:58Z,en,Identified,want-to-come|builder-org|builder-barrio|strike|other-burns,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event|org-strike,build-barrio|build-event|event,build-barrio|build-event|event,cannot,cannot,cannot,cannot,event|org-strike,build-barrio|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event,event|org-strike,build-barrio|event|org-strike,
f44d307d-7ef7-44cb-838e-e7e3ca3053c7,2026-08-31T13:09:05Z,en,Identified,want-to-come|builder-org|strike|other-burns,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,cannot,cannot,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,
9e667e9f-a59d-4fa2-abf6-6dfce4f8f3d8,2026-08-31T13:09:48Z,it,Identified,want-to-come|builder-barrio,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,cannot,cannot,
c997c5e9-c1c8-4691-acce-f1fdfb98e34d,2026-08-31T13:12:20Z,en,Identified,want-to-come|builder-barrio|other-burns,event,event,event,event,event,event,event,cannot,cannot,cannot,build-barrio,event,event,event,event,cannot,submitting doesnt work
6f71d0b8-399f-47ec-a482-37140024d9a2,2026-08-31T13:20:51Z,en,Anonymous,want-to-come,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,event,event,event,cannot,cannot,cannot,"As an AV technician, most of my work occurs from May to August so ideally August would be perfect for me and September kinda works although I do usually have some gigs then that I'd have to accept or refuse. "
bfeac840-5109-4b0e-9c5c-6d57283bf6e9,2026-08-31T13:21:11Z,de,Anonymous,want-to-come|builder-org|builder-barrio,cannot,cannot,build-barrio|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|event,build-barrio|build-event|event,cannot,cannot,cannot,"ich fände es super, wenn wir wieder einen Man-Burn haben könnten"
cfb7fb39-dd02-45a3-8f1c-62e2fa9a162a,2026-08-31T13:29:18Z,en,Identified,want-to-come|builder-org|other-burns,build-barrio|build-event,build-barrio|build-event|event,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,build-barrio|build-event|event,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,
4168d568-6634-4815-80cd-f3617261dfc7,2026-08-31T13:39:02Z,en,Identified,want-to-come|other-burns,event,event,event,event,cannot,cannot,event,event,event,event,event,event,event,event,event,event,
9709a265-9d8f-403a-a105-77ef0657a121,2026-08-31T14:34:49Z,en,Identified,strike,cannot,cannot,cannot,cannot,cannot,build-barrio|event|org-strike,build-barrio|event|org-strike,cannot,cannot,cannot,build-barrio|event|org-strike,build-barrio|event|org-strike,cannot,build-barrio|event|org-strike,cannot,cannot,"The current dates are way too hot, fire risk is not worth it to be possibly evacuated, everyone is dehydrated and acting like a zombie. "
11e57285-18f1-44a5-b7b2-dab89624548c,2026-08-31T14:40:44Z,en,CompletionTracked,want-to-come|builder-barrio|strike,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|event,event|org-strike,event|org-strike,event|org-strike,org-strike,cannot,cannot,cannot,cannot,
7d0ae41e-23da-49c6-a994-771c28479601,2026-08-31T14:43:07Z,es,Identified,want-to-come|other-burns,cannot,cannot,cannot,cannot,cannot,cannot,cannot,event,event,event,event,cannot,cannot,cannot,cannot,cannot,
f99abede-6457-4036-9734-9bb6a85250e9,2026-08-31T14:45:32Z,fr,Identified,want-to-come,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,event,cannot,cannot,cannot,cannot,cannot,cannot,"En choisissant ces dates je pense aux étudiants, profs qui ne peuvent pas poser de jours de vacances."
834f1254-d162-4703-a267-9199f719ebd0,2026-08-31T15:01:22Z,fr,Identified,want-to-come,event,event,event,event,event,event,event,cannot,cannot,event,event,event,event,event,cannot,cannot,
29343a2b-34ae-47b8-bdb8-a476402d5e42,2026-08-31T15:02:04Z,en,Identified,want-to-come|builder-barrio,cannot,cannot,cannot,cannot,event,build-barrio|event,build-barrio|event,build-barrio|event,event,event,cannot,cannot,cannot,cannot,cannot,cannot,Earlier in the summer
edaacf33-076d-4037-bdea-345817cf0e8f,2026-08-31T15:03:37Z,en,Identified,want-to-come|builder-barrio|other-burns,cannot,cannot,cannot,build-barrio,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,event,event,cannot,cannot,
7f03daa6-6971-4f07-8304-17f8b5bc9314,2026-08-31T15:07:02Z,en,Identified,want-to-come|builder-org,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,"I will go to Nowhere + build whenever it happens, as long as I can. On the other hand, whether I can get holidays on specific times of the year is not always a guarantee but it is always possible for me. Therefore, I basically chose all of the dates, as it wasn't the nature of the question to choose a preferred date"
730b61c5-2d56-404e-bf3f-da44afb652d8,2026-08-31T15:12:09Z,fr,Identified,want-to-come|other-burns,build-barrio|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,org-strike,org-strike,org-strike,cannot,cannot,cannot,cannot,cannot,cannot,
46d41cd5-6729-4bd2-b1cf-d1a5b6eb6a14,2026-08-31T15:20:07Z,es,Identified,want-to-come,cannot,cannot,cannot,cannot,cannot,cannot,cannot,event,cannot,cannot,event,cannot,event,cannot,event,cannot,
45e63107-55c8-48f0-bdad-3d5a2a336960,2026-08-31T15:43:51Z,en,Identified,builder-barrio,cannot,cannot,cannot,build-event,event,event,event,event,event,event,cannot,cannot,cannot,cannot,cannot,cannot,
d77cb2e5-f88d-4214-9b90-266064226290,2026-08-31T15:48:41Z,es,Anonymous,want-to-come,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|org-strike,build-barrio|org-strike,build-event|event,build-event|event,build-barrio,build-barrio|build-event,build-event,Hay otros eventos y aveces es díficil escoger a cual ir... 
68521e86-36dc-4d5d-8fb2-ec5e9380cec7,2026-08-31T16:03:36Z,de,Identified,want-to-come|builder-barrio|strike,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,"Until july 1st 2027 i will be a teacher, this means if the date changes I can not come for build/ stay for strike. But for the future I can plan my year around the new dates. "
69c31a9b-4ed1-457b-a393-e1b4037997c2,2026-08-31T16:04:19Z,de,Identified,builder-org,cannot,build-event,build-event,build-barrio|build-event,event,org-strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,
e42d2440-63ca-476c-a709-1ae86a12879a,2026-08-31T16:18:28Z,fr,Identified,want-to-come|builder-barrio|other-burns,cannot,build-barrio|event,build-barrio|event,build-barrio|event,cannot,event,cannot,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,"Merci pour le sondage et toute votre énergie pour réfléchir à l'importance problématique.
Dates exclues en mai car Crème Brulée en France
Dates exclues  juin car Kiez burn"
69a10ee2-d360-43f7-8404-fad9b3066594,2026-08-31T16:31:15Z,en,Identified,want-to-come|builder-org|strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,build-event|event|org-strike,
040c1b5b-4042-48aa-bc51-501743b966a6,2026-08-31T16:43:28Z,en,Identified,want-to-come|builder-barrio,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,
276be326-19cd-47c9-be2a-c8ca63bee29a,2026-08-31T17:00:13Z,en,Identified,want-to-come|builder-org|builder-barrio|strike|other-burns,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-event|event,cannot,cannot,cannot,event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,Summer is too hot and fiery in this region - we'd have to go somewhere else to do a summer burn.
1cc872dc-aa5e-4314-83b1-c60bf300271d,2026-08-31T17:07:28Z,es,Identified,want-to-come,cannot,cannot,cannot,event,event,event,event,cannot,event,event,cannot,cannot,event,event,cannot,cannot,"He seleccionado las fechas según mi trabajo, también porque prefiero calor a que haya posibilidad de lluvias o frío (mayo)"
531a2393-91f1-4d0d-aaae-dd352b6b64f1,2026-08-31T17:43:05Z,en,Identified,builder-org|builder-barrio,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,I'd prefer the warmer weeks but will make time whenever the event takes place
a0c1a099-c86d-49ed-b3f2-5068dfd8e393,2026-08-31T17:44:33Z,fr,Identified,want-to-come,event,event,event,event,event,event,event,event,event,event,event,cannot,cannot,cannot,cannot,cannot,
e3a9dae7-0482-46d1-97d7-e1348ca76a27,2026-08-31T18:00:46Z,en,Identified,want-to-come,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event,build-barrio|build-event|event,event|org-strike,event|org-strike,event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,
95fda02d-58c2-4113-ba23-27bd6437cd9e,2026-08-31T18:02:05Z,en,Identified,want-to-come|other-burns,cannot,cannot,cannot,cannot,event,event,event,event,event,event,event,event,cannot,cannot,cannot,cannot,"Even if I could personally choose my holidays whenever I want, some of my barrio members and friends+ could not during scholar time. As they are a huge part of why I come, their constraint apply to me too, to some extents. I think they have more chances to have time in June than in September, even if I believe a mid-september burn would be awesome. Thanks for the hard work <3"
71e0259c-3bd2-43a8-87b0-e575ec0b6d1b,2026-08-31T18:03:39Z,en,Anonymous,want-to-come|builder-org|builder-barrio,cannot,cannot,cannot,build-barrio|build-event|event,event,event,cannot,cannot,cannot,cannot,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,build-barrio|build-event|event,cannot,"Technically if you take in account the time when it birds might interfere for the event on the new site, then it might be better to leave May and June out, so it seems."
dfae0645-9b06-451e-8b90-e225a8f6981d,2026-08-31T18:10:06Z,fr,Identified,want-to-come|builder-barrio|other-burns,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event,cannot,build-barrio|event,build-barrio|event,cannot,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,En septembre je celebre surement mon mariage !
4e89b807-ac71-440e-976c-2edb20bd8528,2026-08-31T18:12:20Z,en,Identified,want-to-come|builder-barrio,cannot,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,cannot,cannot,cannot,"Difficult decision. 
Very valid reason to choose another date. Date needs to be sustainable for a longer period of time because I expect  whatever  date you choose it will mean your going to lose a part of the community and it will take a few years to build up again.
Then there is my personal preference to remain a dessert burn. There are already enough cold, damp and wet burns in Europe. So above 30 degrees is a must.
Hence my choice. Please read the i will not come as i do not prefer."
1a759c2f-15b6-4c1b-88c7-d54b6c419894,2026-08-31T18:15:03Z,fr,Identified,want-to-come|strike,event|org-strike,event|org-strike,event|org-strike,event|org-strike,event|org-strike,event,event,event,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,
b1c0546c-f0ca-4855-a85b-bb3ec12815c8,2026-08-31T18:16:44Z,en,Identified,want-to-come|builder-barrio|other-burns,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|event,cannot,cannot,build-barrio|event,build-barrio|event,
5be1722b-ec58-4ab3-8f81-f50f2015d448,2026-08-31T18:32:51Z,en,Identified,want-to-come|builder-barrio,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,"I will be there no matter the date. I think the beginning of June would be ideal as being really cold at night, or a lot of rain is also not great"
8afd7f14-be66-439f-ae89-583af54de267,2026-08-31T18:50:21Z,fr,Identified,want-to-come|builder-barrio,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,
5ee4512f-600b-4cfd-a00a-9f7e4d2e716d,2026-08-31T19:09:30Z,en,Identified,want-to-come|builder-barrio|strike|other-burns,event,event,event,event,event,event,cannot,cannot,cannot,cannot,event,event,event,event,event,event,
f06eb08b-bad3-4cd9-af7c-667c6d3e1405,2026-08-31T19:25:24Z,es,Identified,want-to-come|builder-barrio,build-barrio|event,cannot,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,cannot,event,event,cannot,cannot,cannot,cannot,cannot,cannot,
c01b0af7-b67d-45b0-ae5d-e8fb9597a214,2026-08-31T19:35:19Z,es,Identified,want-to-come,cannot,cannot,cannot,cannot,event,event,event,event,event,event,event,cannot,cannot,cannot,cannot,cannot,
9d19c7a7-b2e0-4994-8892-44b7bbf3e773,2026-08-31T19:52:32Z,en,Identified,want-to-come,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-event|event,build-event|event,cannot,cannot,build-event|event,build-event|event,
f081ddb8-8cde-49c4-bdb7-215b665f2ba1,2026-08-31T19:56:56Z,fr,Identified,want-to-come|builder-barrio|strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,cannot,cannot,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,cannot,cannot,cannot,cannot,fin mai ; début juin = j'ai une fête familiale
be6b5878-a6ac-4802-9e7f-c982e53be357,2026-08-31T20:08:05Z,de,Identified,want-to-come,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,event|org-strike,event|org-strike,cannot,cannot,cannot,cannot,cannot,
6a0be5c1-806d-496b-8360-b9d270553d4f,2026-08-31T20:15:24Z,fr,Anonymous,want-to-come|builder-barrio,cannot,cannot,cannot,cannot,cannot,build-event|event,build-event|event,build-event|event,cannot,cannot,build-event|event,build-event|event,build-event|event,cannot,cannot,cannot,
d0413c2d-11fe-44e7-8ecc-42077c75cb3f,2026-08-31T20:35:12Z,en,Anonymous,want-to-come|other-burns,event,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,event,build-event,build-barrio|build-event,event,build-barrio|build-event|org-strike,event,Too many dates that may clash with other regional burns in May - June. I think mid-end Sept is a good fit to be away from the heat and known to have very low-risk in wildfire.
065d13a4-7a61-4877-ae04-766ffb33c5a8,2026-08-31T20:39:05Z,en,Identified,want-to-come|builder-barrio|other-burns,build-barrio,build-barrio,build-barrio|event,build-barrio|event,event,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,event,cannot,
3132e1d3-e65e-4b98-86be-e06eea66291f,2026-08-31T20:40:01Z,en,Identified,want-to-come|strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,event,event,event,cannot,cannot,cannot,cannot,cannot,
71b1ee2d-c939-4839-a9f9-0e9cc9b55361,2026-08-31T20:50:27Z,es,Identified,want-to-come|builder-org|builder-barrio,build-event,build-event,build-barrio|build-event,build-barrio|build-event,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,No:)
db494df4-44ed-4aba-8e29-60db2d5e1365,2026-08-31T20:57:41Z,en,Anonymous,strike,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,org-strike,cannot,cannot,
fd37c1fb-a8e1-4cba-8fbd-1314f95b4237,2026-08-31T21:15:31Z,es,Identified,builder-barrio,build-barrio,build-barrio,build-barrio,build-barrio,build-barrio,build-barrio,build-barrio,event,event,event,build-barrio,build-barrio,build-barrio,build-barrio,build-barrio,build-barrio,
1ed8f975-956c-439f-ab0a-72dc703b44c8,2026-08-31T21:37:42Z,en,Identified,want-to-come|builder-barrio|other-burns,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,
43927829-bf08-46d1-a00c-33e32a6b5114,2026-08-31T21:55:15Z,fr,Identified,want-to-come,event,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,event,cannot,cannot,cannot,cannot,cannot,cannot,
7137be8c-cdf3-40f9-be87-f47e897a0d73,2026-08-31T22:34:27Z,fr,Anonymous,want-to-come|builder-org|builder-barrio|strike|other-burns,event,event,cannot,cannot,cannot,event,event,org-strike,org-strike,org-strike,event,event,event,event,event,event,"Pas en plein été, on adore se mettre en difficulté mais pas envie de se mettre collectivement en danger, cette époque est déjà bien assez trash au quotidien..

Et pas dans la même période que Crème Brûlée, por favoooooor !!

Merci 🫶 Vous êtes supers!"
026b70ce-e997-4f84-ac9c-f00542d81d06,2026-08-31T22:41:58Z,en,Identified,want-to-come|builder-barrio|strike|other-burns,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|event,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,cannot,I think the heat is an important part of the event and it helps keep the principles alive. I wouldn't be as interested if it's done in may or October where it would be cold. 
ce3d00d7-f1e4-48d9-ba35-603248e3b074,2026-08-31T23:57:31Z,en,Identified,want-to-come|builder-barrio|other-burns,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,event,build-barrio|event,event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,
3ddd0b2d-2208-44cf-b8c9-59fcdacec0a7,2026-09-01T03:26:07Z,fr,Identified,want-to-come|builder-barrio,cannot,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,cannot,cannot,cannot,cannot,cannot,
9972af39-1999-41e7-a8f9-523f03d46e99,2026-09-01T03:44:00Z,en,Identified,want-to-come|builder-barrio|strike|other-burns,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|event,So there will be no overlap between other burning festival in Europe.
f26e03fd-fcdc-4009-a093-ad42eded973c,2026-09-01T04:37:33Z,en,Identified,builder-org,build-event,build-event,build-event,build-event,event,org-strike,org-strike,cannot,cannot,cannot,build-event,build-event,event,event|org-strike,org-strike,cannot,
fce9c610-190b-4e40-ab8c-93cbef20f460,2026-09-01T06:10:52Z,en,Identified,want-to-come|builder-barrio|strike,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,
23c21c78-75de-4786-92df-39be37dbc25f,2026-09-01T06:41:01Z,de,Identified,want-to-come|builder-barrio,cannot,cannot,build-barrio|build-event,build-barrio|build-event|event,build-barrio|build-event|event,build-event|event,org-strike,cannot,cannot,cannot,event,cannot,cannot,cannot,cannot,cannot,
82735cd8-7455-487b-994f-e4511c1fa720,2026-09-01T07:03:08Z,fr,Identified,want-to-come|builder-org|builder-barrio|strike|other-burns,cannot,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,"Pour ne pas rentrer en conflits avec les autres burn, je pense que la seule solution et d'avoir un site dans une région moins chaude avec moins de risque d'incendie."
8c1704eb-9e40-4619-bad9-757a816e245d,2026-09-01T08:15:08Z,en,Identified,want-to-come|other-burns,event,build-barrio|event,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,event,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,
7c89e364-ab4c-4f40-8c76-56fb7f218c1a,2026-09-01T08:32:23Z,en,Identified,want-to-come|builder-barrio|strike|other-burns,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|event|org-strike,build-barrio|event,build-barrio|event,
436c5487-b820-45fe-a565-8ceecfc0b4eb,2026-09-01T08:33:10Z,en,Identified,want-to-come|builder-barrio|strike|other-burns,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,build-barrio|event|org-strike,
d185e074-e7d4-4668-8f4a-5693bea04613,2026-09-01T09:09:36Z,fr,Anonymous,want-to-come|builder-org,build-event|event,cannot,build-event|event,cannot,cannot,build-event|event,cannot,cannot,cannot,cannot,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,build-event|event,
00824a8c-f6ee-49f0-a4f3-8188830c2c7a,2026-09-01T09:10:08Z,ca,Identified,want-to-come|builder-barrio|other-burns,event,event,event,event,cannot,cannot,event,cannot,cannot,cannot,cannot,cannot,event,event,event,event,
97eb24e7-db5c-4827-be8d-aa125e02d785,2026-09-01T09:12:35Z,en,Identified,want-to-come|builder-barrio,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,
5e24f6ac-5fd4-4447-8d5e-904cab442b39,2026-09-01T09:31:03Z,en,Identified,want-to-come|builder-barrio,cannot,cannot,cannot,cannot,cannot,cannot,event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,cannot,cannot,cannot,
9f8c6698-95eb-4321-995f-15af0540be04,2026-09-01T09:32:31Z,en,Identified,want-to-come|builder-org|builder-barrio|strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|event,build-barrio|event,build-barrio|build-event|event,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,"I think the weather is causing some people too much distress, and it effects their ability to enjoy the event.. I'd like to be able to enjoy workshops during the day! Climate change is real, and we should adapt to this fact, unfortunately."
6474bc40-6222-48ed-bcb3-05771149a583,2026-09-01T10:34:33Z,en,Identified,want-to-come|builder-barrio|other-burns,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,build-barrio|event,
d8865783-39b0-4ff6-a2b4-69df8df88fe2,2026-09-01T10:34:54Z,en,Anonymous,want-to-come|builder-barrio|other-burns,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,Thank you for doing this! )'(
cfe48186-cb4f-4f4a-bc50-939f1feea9e6,2026-09-01T10:35:42Z,fr,Anonymous,want-to-come|builder-barrio,cannot,cannot,cannot,cannot,event,event,event,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,
662d7f97-3ce8-471b-9925-3fce979cee3e,2026-09-01T11:01:39Z,en,Anonymous,want-to-come|other-burns,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,build-barrio|build-event|cannot|event|org-strike,build-barrio|build-event|cannot|event|org-strike,build-barrio|build-event|cannot|event|org-strike,cannot,cannot,No
202ef587-f679-4f61-868c-8372d8ea3554,2026-09-01T11:03:04Z,fr,Anonymous,want-to-come|builder-org|other-burns,event,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,cannot,org-strike,build-event,build-barrio|build-event|event|org-strike,build-barrio|build-event|event|org-strike,event,
